target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
19073,2021,6,1,19021
54013,2024,8,1,54073
13051,2024,5,2,"45049,45049"
36105,2025,5,2,"34037,34037"
06009,2023,1,2,"06013,06085"
06089,2024,2,3,"41035,41033,41035"
48089,2020,6,2,"48321,48321"
26065,2025,6,1,26117
12089,2025,5,1,12007
51015,2022,2,3,"51540,51678,51660"
10003,2024,7,1,34001
30065,2022,7,3,"30005,30015,30045"
01019,2024,12,2,"01095,01095"
06027,2020,8,11,"06083,06111,32005,32019,32021,32017,32021,32001,32017,32021,32033"
46009,2020,1,4,"31003,31027,31139,31027"
26081,2023,7,1,26105
01089,2022,11,1,47061
48465,2025,5,1,48507
55121,2024,6,2,"55091,55091"
18013,2025,6,1,18143
08067,2024,8,3,"08021,08109,35031"
13063,2021,4,1,13231
39125,2023,4,1,39173
48029,2020,3,1,48507
21221,2025,1,3,"21219,21139,21139"
48409,2025,4,5,"48057,48255,48047,48255,48057"
40107,2024,4,3,"40119,40083,40119"
36027,2022,4,2,"36087,36087"
17117,2021,3,1,17027
37131,2025,6,1,37187
18179,2022,3,1,18159
01123,2025,6,1,13149
08013,2023,5,5,"08019,08019,08117,08019,08093"
49009,2021,9,1,08107
35028,2020,5,3,"08021,35006,35031"
51810,2022,6,5,"51735,51740,51735,51740,51740"
48281,2022,4,2,"48093,48093"
08099,2020,6,1,08025
30025,2024,5,1,38089
28019,2021,9,1,28013
45085,2020,2,2,"45089,45089"
54017,2025,3,2,"54073,54073"
26071,2023,7,6,"55075,55051,55075,55075,55083,55051"
27169,2023,10,2,"55035,55035"
01063,2025,5,2,"01023,01023"
08041,2024,9,4,"08015,08027,08109,08027"
06019,2020,3,6,"06079,06099,32005,32019,32021,06079"
21097,2023,7,2,"21161,21161"
37013,2025,5,1,37143
48297,2022,4,2,"48247,48177"
13165,2020,2,1,13283
19033,2023,2,2,"19079,19079"
01045,2023,7,1,13259
53051,2020,6,4,"16079,30089,16009,53019"
27155,2021,10,5,"27073,27041,27121,27041,27121"
05129,2024,3,2,"05065,05065"
08125,2024,7,2,"31085,31085"
29223,2024,11,4,"29157,29157,29143,29201"
13221,2024,7,4,"13013,13013,13301,13301"
30067,2022,7,8,"30007,30043,30057,30007,30013,30045,30049,56017"
17077,2024,6,1,17003
22061,2023,4,1,05003
45005,2025,4,1,13163
48199,2022,12,2,"48071,48071"
13119,2020,2,1,13059
28069,2021,8,2,"01107,01107"
53069,2021,11,7,"53059,53027,53053,53059,53067,53077,53027"
23021,2021,6,1,23007
48201,2022,10,3,"48321,48481,48481"
53025,2022,6,8,"41049,53033,53057,53073,53033,53041,53053,53059"
21151,2021,7,1,21173
51051,2023,7,3,"54059,54059,51720"
47107,2023,8,4,"13213,13313,13111,13213"
51035,2021,3,3,"47091,51021,51021"
20019,2021,3,1,40103
51730,2024,10,2,"51670,51670"
16027,2021,6,7,"16015,16003,16015,32013,32013,41001,41023"
22055,2024,6,2,"22039,22039"
54055,2023,2,1,51045
19017,2025,4,2,"19055,19055"
47017,2025,2,1,47069
27163,2024,9,1,27065
22073,2023,3,4,"05003,22123,22123,05003"
47099,2024,3,8,"47071,47117,47081,47135,47081,47117,47071,47135"
47125,2020,7,2,"21221,21221"
29209,2021,5,1,05101
35037,2020,7,2,"48369,48369"
13111,2021,5,5,"13281,37043,37043,37075,37113"
24029,2023,7,1,34011
30037,2022,7,6,"30005,30015,30045,30059,30045,30059"
21123,2024,7,1,21061
37027,2025,5,1,37005
47033,2024,8,2,"47069,47069"
47189,2024,6,4,"47177,47177,47117,21213"
26019,2021,9,1,26029
36019,2021,7,1,50015
28049,2022,5,5,"28063,28063,28077,28065,28077"
05013,2021,2,1,22027
48409,2020,8,2,"48175,48175"
54097,2024,5,2,"54093,54093"
40073,2023,8,7,"40043,40003,40053,40103,40103,40003,40043"
20075,2021,7,1,08011
37027,2020,11,1,37121
40109,2021,8,1,40103
40149,2025,5,1,40057
26103,2020,7,2,"26095,26089"
42067,2025,4,1,42093
16055,2020,5,5,"16021,30089,16035,30061,30089"
17157,2023,3,1,29123
26051,2022,4,8,"26133,26133,26001,26039,26135,26039,26079,26135"
21115,2023,7,3,"21063,54059,21063"
51063,2022,8,1,51775
21043,2024,9,1,21159
47149,2025,5,1,47159
05041,2022,5,3,"22067,28027,28027"
06087,2024,4,4,"06031,06079,06047,06047"
54065,2020,3,1,51840
48295,2022,6,1,40043
18037,2020,7,1,21027
17119,2022,6,2,"17013,17013"
51159,2021,8,1,51131
17121,2023,4,3,"17159,17173,17159"
08073,2021,5,1,08011
28047,2023,9,1,28111
40143,2023,6,2,"40103,40103"
41013,2024,7,5,"41035,41049,41065,41049,41065"
20143,2022,4,2,"20089,20089"
28049,2025,6,5,"28051,28129,28065,28129,28051"
42123,2023,3,3,"39007,39155,39007"
48027,2021,5,2,"48287,48287"
01123,2022,5,1,13149
39041,2024,6,1,39021
26071,2020,6,3,"26083,26083,26083"
49057,2021,10,2,"16041,16041"
39147,2022,3,1,39005
39161,2025,5,3,"39063,39063,39173"
42073,2025,6,4,"39151,39133,39151,42039"
49049,2024,5,1,49009
08049,2022,7,6,"08093,08065,56007,56007,08065,08093"
08101,2023,8,9,"08109,08015,08093,08109,08003,08023,08109,08023,35007"
17067,2024,3,1,17017
21135,2023,1,2,"21063,21063"
51173,2022,8,1,51520
51019,2022,6,2,"51775,51678"
51183,2024,7,1,51670
29111,2022,9,1,17071
37189,2021,7,1,37121
28059,2024,12,4,"28041,28041,28111,28111"
13077,2021,4,2,"13231,13231"
13137,2024,12,2,"37113,37113"
18029,2025,2,1,21081
56041,2021,8,3,"16007,16041,16007"
22103,2023,9,3,"28005,28131,28131"
27001,2024,8,3,"27071,27009,27071"
19113,2021,12,2,"19183,19183"
51125,2022,7,2,"51540,51678"
05135,2023,2,3,"05055,05021,05055"
49053,2020,6,1,32033
13087,2022,6,1,13037
06077,2020,5,4,"06095,06095,06101,06113"
19091,2023,8,8,"19189,19195,19189,19021,19059,19021,19079,19079"
12047,2023,12,2,"12041,12041"
01061,2025,6,2,"01013,01035"
47133,2021,6,2,"47159,47159"
06095,2023,1,2,"06075,06075"
19031,2022,6,3,"19115,19183,19115"
21065,2024,8,1,21017
28031,2024,8,4,"28111,28077,28111,28077"
24031,2020,3,3,"51610,51600,51610"
26067,2020,8,2,"26065,26065"
17197,2024,1,2,"18111,18111"
55083,2020,4,2,"26019,26089"
28127,2021,5,1,28147
20173,2022,5,1,40053
19075,2020,7,2,"19079,19079"
35023,2023,8,3,"04023,35051,35051"
18127,2020,6,2,"18131,18131"
40023,2020,8,2,"48119,48119"
28159,2021,8,1,01107
28073,2025,6,3,"28129,28111,28147"
47149,2022,4,1,47051
51059,2025,5,1,51685
48293,2020,7,2,"48313,48313"
42059,2024,8,4,"54069,39111,54069,39111"
01069,2022,5,2,"01039,13037"
47081,2022,5,5,"47083,47005,47083,47005,47039"
18181,2025,5,3,"18023,18103,18023"
31119,2022,5,1,31051
17107,2023,7,3,"17147,17147,17147"
01031,2023,3,3,"01013,01035,01013"
29161,2022,6,2,"29151,29151"
47073,2020,5,1,51520
31011,2022,10,4,"31167,31179,31023,31167"
48449,2020,5,2,"48119,48119"
27139,2022,9,2,"27103,27103"
18095,2020,4,3,"18009,18075,18009"
06071,2022,6,4,"04027,06025,06079,06025"
18001,2023,4,2,"18009,18009"
30069,2021,8,1,30045
17173,2021,8,2,"17079,17079"
28127,2024,6,2,"28063,28147"
39175,2024,5,4,"39003,39173,39003,39173"
51013,2020,4,1,51600
32023,2021,7,1,32013
49037,2022,6,11,"04009,04009,08111,08029,08051,08111,08029,08051,08111,49039,49047"
01017,2021,12,2,"13149,13149"
30063,2023,8,10,"16057,16061,16069,16079,16003,16061,16069,16079,16017,16079"
34007,2025,5,1,34021
13245,2023,9,8,"13107,13107,13125,13167,13301,13303,13301,13317"
19193,2020,8,5,"19009,19085,19165,19085,31039"
39119,2021,9,2,"39083,39083"
16069,2020,2,9,"16079,30061,16059,16009,16079,53023,53023,16009,53023"
49053,2025,5,1,32033
13001,2023,7,7,"13209,13271,13309,13107,13107,13209,13283"
13223,2021,12,1,13149
37139,2025,5,2,"37187,37187"
18015,2021,7,2,"18159,18159"
50023,2021,3,3,"50009,50019,50019"
29091,2024,3,1,05065
08101,2020,7,6,"08109,08119,08109,08119,08003,08109"
51059,2023,12,2,"51683,51685"
20085,2020,6,5,"20043,20043,31147,31133,31147"
12003,2023,11,1,12041
48137,2024,6,2,"48323,48323"
46091,2022,8,2,"27155,27155"
29095,2020,8,3,"29033,29195,29033"
39167,2024,8,3,"54051,54103,54103"
05073,2022,7,2,"05081,05081"
21037,2025,2,3,"21081,21081,21097"
37125,2021,3,2,"37007,37007"
13249,2024,3,6,"13225,13053,13307,13307,13225,13293"
34025,2022,5,2,"36005,36061"
36069,2025,5,3,"36037,36037,36073"
22103,2020,8,2,"22093,28005"
39001,2021,7,1,21201
26157,2022,9,1,26069
48195,2023,2,1,48211
48363,2021,10,3,"48093,48035,48093"
38009,2023,6,2,"38083,38083"
37045,2025,5,2,"37011,45023"
48147,2020,11,1,48379
13009,2021,8,2,"13301,13021"
28143,2022,5,3,"05037,05123,05123"
32031,2021,10,2,"41035,41035"
37005,2020,1,2,"47091,47091"
46102,2024,8,1,31171
49019,2022,7,3,"08037,49039,49039"
06053,2020,3,2,"06051,06083"
31109,2025,4,8,"31143,31185,31059,31169,31185,31059,31143,31185"
19091,2020,7,2,"19079,19079"
35035,2025,6,2,"35057,35003"
37175,2025,6,2,"37113,37113"
39001,2024,8,1,21201
29015,2023,3,1,29135
49055,2020,6,3,"49007,49021,49007"
05075,2021,1,4,"29069,29069,05065,05065"
39157,2022,7,1,39005
54071,2023,9,3,"51660,54093,54093"
55073,2020,6,2,"55078,55078"
47013,2024,7,1,47137
17001,2022,3,3,"17071,17013,29103"
39067,2023,6,3,"39151,39075,39151"
28121,2022,7,4,"28063,28077,28065,28077"
01081,2021,8,3,"13053,13259,13053"
45001,2022,8,5,"13147,13195,13221,13317,13147"
17095,2022,11,1,19115
17127,2021,3,6,"17165,17181,17165,17181,21143,21039"
55009,2023,4,11,"55075,26101,26101,26105,55041,55075,55078,55135,55078,55097,55135"
19127,2025,4,1,19107
05141,2025,6,1,05065
39113,2020,4,1,18075
21145,2021,3,4,"17181,47183,21143,21143"
12105,2020,12,4,"12027,12015,12027,12027"
22011,2021,10,1,48241
08035,2020,6,2,"08019,08047"
48021,2024,4,2,"48477,48477"
08055,2025,6,15,"08021,08105,08021,08043,08011,08089,08025,08043,08089,08015,08043,08051,08053,08079,08105"
46013,2022,4,1,46005
48439,2022,8,1,48425
36003,2025,6,4,"36037,36037,42023,42023"
39043,2022,7,4,"39005,39005,39173,39173"
24017,2024,4,4,"51600,51683,51685,51630"
17135,2023,3,1,17035
18067,2022,6,2,"18157,18157"
39075,2021,5,4,"39077,39103,39099,39103"
30081,2024,8,2,"16035,16035"
24033,2024,1,1,51600
55013,2023,4,2,"55107,55107"
40153,2022,7,2,"40003,40003"
05139,2025,4,7,"05017,05025,05025,05039,05019,05039,05017"
36101,2025,5,2,"36037,42023"
01087,2022,2,2,"13053,13259"
19081,2023,7,4,"19067,19067,19079,19079"
12035,2025,5,1,12007
53065,2022,6,3,"53001,16021,16009"
12099,2020,11,4,"12015,12055,12015,12055"
49025,2021,6,2,"04012,08033"
20087,2023,6,1,20209
26113,2022,5,5,"26119,26135,26019,26135,26019"
46009,2020,5,4,"31003,31027,31139,31027"
41063,2024,7,9,"16087,16035,16035,16087,41049,53005,53071,53021,53071"
01025,2023,4,5,"28075,01013,01035,28041,01013"
48215,2020,8,2,"48247,48247"
18049,2023,6,4,"18181,18141,18181,18141"
29203,2025,6,5,"29223,05049,05049,05121,29223"
48405,2021,4,1,48455
19105,2021,12,1,19095
28109,2023,12,3,"28111,28077,28111"
39019,2022,3,1,54009
48499,2020,5,2,"48119,48119"
47041,2023,4,1,47061
48363,2023,3,1,48193
28147,2024,2,3,"28005,28063,28005"
39015,2024,5,2,"21201,21201"
18097,2025,4,2,"18023,18023"
29215,2024,12,1,29073
51001,2020,9,1,51735
05095,2021,3,3,"05035,28027,05035"
05043,2024,5,1,05107
40133,2021,4,2,"40029,40029"
16065,2023,8,3,"56039,56039,56039"
12077,2024,5,1,13087
48079,2023,7,3,"35005,35005,35037"
48187,2022,3,5,"48013,48149,48123,48149,48013"
53015,2022,3,6,"53027,53053,53067,53077,41027,53077"
17103,2022,6,1,17063
49025,2024,7,1,08033
42015,2023,2,1,42093
42105,2022,7,1,42093
26043,2020,8,1,26083
39047,2024,5,1,39021
06083,2022,9,1,06053
51023,2022,8,2,"51775,51678"
51171,2023,7,1,51660
22033,2022,6,7,"22007,22093,22095,22125,22007,22095,22125"
19089,2022,4,2,"19023,19023"
47037,2024,4,8,"21213,21219,47117,21213,47169,47081,47117,47169"
45085,2020,6,2,"45089,45089"
16031,2021,8,4,"16025,16047,16041,16047"
29019,2024,6,1,29173
16051,2020,4,4,"16029,16029,16059,16059"
38097,2024,6,3,"27029,27125,38099"
21207,2021,1,2,"47137,47137"
48467,2021,3,3,"48119,48459,48459"
41039,2025,3,5,"41013,41037,41033,06093,41037"
13121,2025,6,2,"13149,13149"
56019,2023,9,3,"56029,56017,56029"
17189,2025,5,1,29157
12113,2022,7,1,01035
17115,2020,3,3,"17129,17017,17129"
19049,2022,11,1,19079
41039,2020,9,7,"41013,41025,41037,41015,41033,06049,41037"
39009,2024,6,2,"54073,54073"
08069,2023,7,4,"08047,08019,08047,08117"
51057,2023,7,1,51095
28037,2020,4,2,"22037,22037"
08005,2021,6,2,"08019,08047"
42101,2023,7,1,34011
37189,2024,12,2,"37005,37005"
42117,2025,6,2,"42093,42023"
08097,2021,8,6,"08107,08107,08029,08053,08091,08029"
27061,2021,7,5,"27115,27029,27135,27153,27159"
34007,2022,2,1,34021
17149,2020,7,6,"17169,17017,17169,17083,17083,17017"
01077,2024,6,6,"28117,47117,47023,47101,47101,47135"
12105,2022,5,6,"12027,12027,12043,12027,12043,12051"
48347,2025,4,3,"48225,48455,48225"
37165,2022,6,2,"45033,45033"
13019,2024,6,3,"13065,13271,13065"
36115,2020,7,1,50017
29081,2023,3,1,29003
42113,2025,6,2,"42093,42093"
21069,2020,6,1,21063
08027,2023,5,9,"08015,08093,08003,08023,08003,08015,08053,08079,08105"
26025,2023,6,1,26093
51035,2021,7,2,"51021,51021"
55031,2023,4,5,"55005,55005,55107,55005,55107"
36087,2024,5,2,"36005,36005"
06107,2023,2,5,"06053,06069,06079,06053,06079"
21191,2024,9,4,"21201,21017,21181,21201"
22073,2023,7,4,"05003,22123,22123,05003"
13229,2023,1,1,13279
48167,2022,6,3,"48321,48291,48291"
37053,2021,6,2,"37073,51131"
40019,2021,5,3,"40033,40029,40033"
47099,2024,7,4,"47071,47117,47117,47071"
28081,2021,4,1,28009
48245,2023,8,1,48407
05063,2022,4,1,05037
48089,2022,3,6,"48177,48057,48321,48123,48177,48321"
55029,2020,4,2,"26009,55078"
13263,2025,5,4,"13259,13259,13307,13193"
26109,2021,5,2,"26089,26089"
06009,2020,4,3,"06051,32005,06051"
30047,2024,7,4,"30053,16035,30039,30053"
42107,2023,4,2,"42093,42093"
01027,2022,5,1,13149
17047,2024,3,1,17033
29219,2024,6,2,"17013,17013"
21113,2020,8,2,"21005,21005"
42029,2022,7,2,"42077,42077"
25023,2021,6,1,44001
38017,2024,5,1,38093
08071,2020,5,6,"08003,08021,08003,08109,08025,08025"
06095,2021,12,5,"06075,06075,06033,06033,06033"
17045,2021,8,1,17079
46039,2021,10,12,"27023,27083,27117,46101,27023,27083,27127,27117,46077,46079,46101,46077"
01011,2023,6,3,"13259,13053,13259"
42081,2024,9,2,"42023,42023"
46083,2020,3,1,31027
26051,2022,8,10,"26069,26133,26133,26001,26039,26069,26135,26039,26079,26135"
04013,2024,3,3,"04009,04009,04009"
38059,2021,5,1,38083
55129,2022,9,1,55119
41045,2020,6,8,"16045,16083,16045,16045,32027,32031,32031,41037"
08043,2021,7,7,"08065,08019,08065,08003,08053,08079,08105"
19117,2020,5,2,"29129,29129"
21083,2022,4,4,"47005,47017,47017,47053"
54065,2020,7,1,51840
47125,2023,12,2,"21107,47081"
21099,2021,2,3,"21001,21163,21001"
06051,2024,7,3,"06031,06069,32029"
47113,2020,3,1,28009
22089,2020,7,2,"22093,22093"
54011,2025,6,1,21159
19093,2025,6,2,"31173,31173"
47013,2021,4,1,47137
42123,2023,7,2,"39007,39007"
13299,2025,4,4,"12007,13173,13173,13271"
48027,2021,9,4,"48035,48333,48035,48217"
31121,2020,7,10,"31077,31011,31077,31011,31023,31037,31119,31167,31023,31159"
21187,2024,7,2,"21097,21097"
17029,2021,4,3,"17079,17079,18165"
48493,2024,4,2,"48123,48123"
31069,2021,7,2,"31117,31117"
31035,2023,4,2,"31159,31159"
48031,2024,4,1,48281
51175,2022,5,3,"37185,51595,51740"
35051,2020,7,4,"35006,48141,48141,35006"
39031,2023,7,3,"39151,39169,39151"
51730,2023,6,4,"51036,51183,51036,51183"
29069,2022,5,1,47097
05061,2025,4,2,"05019,05019"
17057,2023,5,2,"17175,17175"
28157,2021,3,5,"22077,22121,22077,22121,28113"
53039,2022,7,7,"41047,53021,53041,53033,53037,53041,53053"
27047,2023,8,3,"27013,27045,27013"
48109,2022,8,2,"48377,48377"
35007,2024,9,3,"08003,08021,08021"
28117,2020,2,4,"47069,28009,47069,28009"
40013,2025,5,1,48231
55003,2020,7,2,"26083,26083"
17067,2024,7,1,19087
19033,2020,5,2,"19079,19079"
29189,2023,4,4,"29186,29221,29186,29221"
54001,2022,6,2,"54049,54049"
37051,2025,2,2,"37141,37141"
22017,2020,11,2,"48459,48459"
39035,2025,4,11,"39007,39007,39005,39043,39077,39005,39169,39099,39151,39151,39169"
08069,2020,6,3,"08047,08019,08047"
51163,2024,5,2,"51580,51790"
31069,2024,8,2,"31117,31117"
06103,2021,4,4,"06033,06023,06033,06023"
31041,2023,10,2,"31089,31089"
13077,2021,8,7,"13143,13063,13063,13117,13231,13063,13231"
13227,2022,6,2,"13111,13111"
48347,2022,3,3,"48241,48373,48241"
18153,2025,6,2,"17159,17185"
17193,2020,4,1,17121
37117,2025,6,1,37143
47077,2021,7,2,"47183,28141"
12061,2021,2,2,"12055,12055"
48211,2022,4,2,"40043,40043"
12097,2024,10,4,"12049,12119,12049,12119"
06059,2021,12,4,"04012,06025,04012,06025"
47141,2025,2,2,"47137,47137"
32007,2024,8,2,"16071,16071"
51063,2021,4,1,51021
17131,2021,4,2,"17175,17175"
13179,2023,10,2,"13107,13279"
38035,2024,5,2,"27029,27125"
29071,2023,4,1,29186
40087,2022,12,1,40019
55003,2023,8,7,"55125,55125,55069,55107,55125,55005,55107"
38053,2024,5,2,"38089,38089"
13073,2021,2,2,"13317,13317"
47125,2022,4,2,"47005,47005"
47163,2020,7,2,"37121,51195"
12055,2022,6,3,"12051,12051,12051"
13095,2022,6,1,13307
30047,2021,6,3,"30073,16049,16017"
19177,2021,8,5,"29197,17071,29103,29103,29197"
48157,2022,3,6,"48149,48321,48071,48185,48239,48321"
29187,2021,3,2,"29179,17181"
40109,2023,5,2,"40093,40103"
20057,2020,8,2,"20033,20033"
24031,2020,7,3,"51610,51600,51610"
20059,2023,7,3,"20209,29037,29037"
17197,2024,5,2,"18111,18111"
21077,2020,4,1,21223
18103,2020,6,3,"18131,18131,18009"
22049,2024,12,1,22041
49013,2020,4,2,"49029,49033"
12011,2024,12,1,12015
49005,2022,9,3,"49029,56041,49029"
37075,2022,8,1,13291
37193,2025,5,2,"37011,37011"
01009,2023,7,1,01007
36029,2024,10,1,42049
18127,2020,10,2,"18131,18131"
17127,2024,8,7,"17165,17199,17069,17165,17003,17069,21055"
28047,2025,6,3,"28039,28039,28111"
47149,2022,8,5,"47127,47051,47061,47127,47159"
13305,2021,7,3,"13279,13107,13279"
06051,2021,6,6,"06069,32510,32001,32029,32510,32001"
51700,2020,11,2,"51735,51735"
48241,2025,6,2,"48225,48455"
48257,2022,8,1,48161
13311,2024,8,1,13013
41047,2025,4,10,"41027,41067,41013,41069,41041,41021,41027,41069,53039,41067"
48241,2020,12,1,48455
31017,2025,4,2,"31171,31171"
47157,2021,7,6,"05037,05123,28143,28143,28009,28009"
19173,2022,8,2,"19071,19071"
29179,2025,4,1,29017
42129,2022,3,1,54009
18095,2020,8,5,"18009,18075,18135,18009,18135"
34029,2024,8,2,"36081,36085"
06071,2022,10,4,"04027,06025,06079,06025"
20209,2021,5,1,29107
46003,2020,8,1,31107
26143,2022,10,7,"26119,26001,26069,26001,26007,26069,26119"
17173,2021,12,3,"17079,17079,17039"
49015,2022,6,2,"49047,49047"
26035,2021,9,5,"26129,26039,26039,26129,26135"
08041,2023,5,4,"08015,08093,08109,08093"
16085,2021,6,5,"41001,41063,16075,16061,41063"
47053,2024,4,5,"47075,47095,47023,47075,47095"
45083,2025,6,1,45023
55085,2024,4,4,"26071,55037,55003,26071"
18183,2025,5,1,18103
06035,2022,7,7,"41037,32001,32019,32027,32029,32510,41037"
40087,2021,4,1,40029
39161,2022,8,3,"18075,18075,39173"
17105,2025,5,3,"17123,17155,17123"
16069,2020,6,9,"16079,30061,16059,16009,16079,53023,53023,16009,53023"
51065,2020,12,1,51540
19011,2025,4,8,"19055,19107,19183,19115,19183,19055,19105,19107"
16043,2025,5,1,30023
35007,2021,8,2,"08021,08021"
18165,2022,6,4,"18157,18021,18021,18157"
18133,2025,6,1,18023
17077,2023,2,3,"29186,29123,29186"
48417,2022,6,5,"48093,48275,48433,48433,48275"
06043,2021,7,3,"06069,06085,06085"
12123,2025,6,3,"12041,12075,12041"
39035,2022,3,2,"39005,39005"
19027,2023,5,6,"19021,19093,19133,19021,19035,19093"
48373,2024,2,2,"48339,48339"
01125,2023,7,1,28087
39059,2023,4,6,"39075,39083,39115,39115,39075,39151"
51670,2023,6,3,"51036,51036,51183"
46123,2022,6,2,"31091,46015"
19095,2024,7,3,"19031,19031,19087"
47047,2021,3,2,"05035,05035"
01029,2023,8,4,"13055,13097,13121,13015"
56039,2020,8,9,"16029,16065,16065,16065,30043,56017,16029,49033,56017"
05103,2023,7,3,"05011,05003,05011"
21171,2022,7,2,"47087,47087"
51167,2020,2,2,"51520,51720"
17113,2020,4,1,17129
21043,2020,4,1,21159
40091,2023,8,1,40005
48345,2023,9,1,48011
27035,2023,9,8,"27061,27061,27153,27159,27009,27009,27145,27153"
17179,2023,4,2,"17147,17175"
32011,2024,7,1,16083
06073,2021,12,3,"04012,04027,04012"
12057,2023,6,4,"12027,12055,12027,12055"
19039,2020,4,2,"29129,29129"
18039,2025,5,1,18131
41013,2021,8,9,"41035,41037,41001,41049,41037,41065,41021,41049,41065"
26007,2020,8,1,26097
06071,2021,2,1,04027
39157,2022,11,7,"39083,39005,39083,39169,39133,39153,39169"
51161,2023,7,1,51750
49041,2020,6,6,"32017,49021,49007,32017,32033,49007"
47139,2023,1,7,"13123,13187,13291,13123,13313,13291,13313"
01081,2021,12,3,"13053,13259,13053"
55045,2020,5,2,"55055,55055"
22079,2020,12,1,22077
21107,2020,7,5,"21055,21143,21221,21221,21055"
21091,2020,8,2,"21163,21163"
26021,2024,2,3,"18149,18149,18149"
16033,2023,8,1,56039
17061,2024,4,2,"17017,29173"
35033,2020,8,2,"08021,08021"
56015,2022,6,2,"56009,56009"
39113,2020,8,2,"18075,18135"
18017,2022,5,3,"18157,18159,18157"
21145,2021,7,1,47183
46015,2020,6,1,31107
47073,2022,2,2,"51520,51167"
48473,2022,8,1,48071
39137,2023,4,7,"39147,39175,39095,39095,39123,39143,39147"
46013,2022,8,3,"46129,46129,46005"
48073,2024,1,7,"48161,48289,48455,48161,48289,48313,48455"
18167,2024,4,4,"17033,18045,17033,18045"
19195,2024,6,2,"19069,19069"
36025,2023,8,1,36093
46071,2024,4,1,31103
18001,2020,7,3,"18009,18135,18009"
12009,2024,4,1,12055
16007,2024,7,2,"16071,16071"
31089,2025,4,3,"31175,31077,31175"
19159,2023,4,2,"19145,19145"
29055,2021,4,2,"29179,29179"
21195,2022,3,4,"51167,51167,51167,51720"
55013,2023,8,2,"55107,55107"
22001,2020,5,1,22077
19157,2021,12,2,"19183,19183"
34005,2024,8,2,"36081,36085"
46049,2022,7,2,"46005,46005"
51065,2022,5,1,51540
48339,2024,12,2,"48455,48455"
13107,2025,6,13,"13109,13109,13125,13301,13319,13023,13091,13309,13319,13109,13209,13209,13309"
26113,2022,9,5,"26119,26135,26019,26135,26019"
32007,2021,5,4,"16053,16047,16053,32001"
48139,2020,4,1,48425
29039,2024,3,2,"29083,20107"
51153,2020,9,2,"51600,51610"
37039,2022,6,2,"13281,13281"
01003,2021,10,1,01039
16049,2024,9,6,"16087,30039,30023,30039,53013,53023"
18113,2023,6,7,"39161,18141,26149,26023,26149,26023,26059"
31125,2020,6,6,"31003,31119,31023,31037,31119,31167"
08089,2024,5,1,08023
39019,2022,7,1,54009
48191,2025,6,2,"40057,40057"
22015,2020,9,2,"22027,22027"
55103,2025,4,1,17085
47041,2023,8,1,47061
39067,2022,2,1,54009
12085,2020,6,2,"12055,12055"
40135,2025,4,1,05113
06081,2024,12,2,"06069,06069"
18169,2022,3,1,18159
22005,2023,5,3,"22037,22121,22121"
01107,2023,6,5,"01023,28075,01007,28105,28105"
05051,2025,6,7,"05019,05039,05053,05019,05109,05113,05053"
37031,2022,1,1,37141
21093,2025,6,4,"18025,18123,18025,18123"
47037,2024,8,1,21219
32011,2021,6,4,"32013,32001,32013,32001"
51005,2024,4,2,"51530,51678"
01045,2022,6,3,"13259,01039,01039"
01051,2024,1,3,"01085,01085,01017"
12057,2020,5,4,"12027,12055,12027,12055"
08085,2024,8,6,"08015,08109,08111,08033,08111,08033"
26033,2022,6,7,"26153,26029,26031,26153,26007,26031,26119"
