target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips
47143,2023,8,112,"13097,28097,12081,13035,28019,13151,28005,13055,28073,13269,28103,13009,13125,12027,13157,28065,13085,13227,12053,13289,13129,13053,13021,13271,28079,12043,13141,13207,37177,13315,13167,28035,28111,13111,13309,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13015,13175,13195,13121,13317,28131,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,13117,47095,13047,28031,13313,13303,28063,13213,13293,47135,13237,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,12049,28077,13023,28027,13187,13133,47075,28011,13107,13199"
37189,2024,4,61,"47085,12017,12115,13061,13125,12027,13053,28017,13271,47137,13141,13239,37177,13315,28111,47169,13143,13279,13225,13261,13163,47101,13175,13195,13317,47177,45011,47023,13013,01017,12041,13307,28117,12055,45049,13283,13117,47117,47095,13047,28063,47081,37011,13293,47135,28139,13193,13301,28161,13281,28135,28107,28009,12049,28077,28027,13133,47075,13029,47071,45005"
05007,2024,5,63,"40093,05065,40053,40119,05137,48247,40023,48323,48309,48153,48145,40045,40059,48487,40067,40043,40083,48455,40017,48289,40013,05037,48321,48391,22039,48377,48431,40005,48123,22065,22107,48313,48109,05035,48379,48395,40103,48427,48407,40095,48475,48099,48161,40153,48007,48477,48281,40069,40009,40015,48429,48333,40003,05123,05107,48239,48093,48009,05011,40129,22011,48191,48047"
20027,2025,5,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
48351,2021,4,25,"48163,48247,48459,48287,22007,48455,48119,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
05147,2021,6,23,"22099,48163,40035,48247,22007,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
18039,2024,7,46,"39151,54093,21233,51600,39083,51685,21055,21033,21061,18045,51735,42023,51063,18173,21097,18165,21201,51570,21213,51840,21219,21139,54073,39169,51678,18129,21225,51790,51683,39117,39007,21183,51640,51580,21181,51660,39103,39085,18125,51670,51630,39123,18181,39173,39147,51530"
51710,2022,4,26,"18109,42077,18157,42095,51600,51610,51167,42087,51775,18171,51720,51735,51595,42043,18159,51540,51678,54009,42025,51520,51660,39005,42093,18119,51740,18021"
12119,2021,2,47,"37043,28045,28005,47105,37121,12027,13227,13053,13249,13021,47137,28147,47163,13031,13309,13037,13231,47183,13279,37199,12015,13317,37087,45011,47171,13263,13171,12055,13209,13259,13283,37137,37099,47095,37113,12037,37075,13265,13301,13281,28135,28009,13161,37181,13023,28027,13197"
48315,2023,7,29,"40093,05065,40053,48243,40043,48391,05111,40005,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48011,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
18109,2020,7,20,"18131,51600,51610,51685,21055,51720,18075,51735,21027,21005,51195,21159,51840,18135,21221,51520,18009,21143,21063,21223"
17053,2021,6,59,"27067,46035,46005,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17027,29073,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
37059,2020,4,12,"13017,37121,12027,47069,13059,37199,12055,13283,13281,28009,12049,45089"
45081,2022,5,64,"13147,47083,13149,47053,28137,47051,28045,47017,12051,47005,45043,47087,13125,12027,13157,28065,13053,13249,28091,12043,13059,13111,13309,28037,13037,01039,47033,37199,01107,13195,13317,47027,28057,13159,13013,01131,47111,13291,13137,47175,47097,13307,13259,13011,13219,28013,47039,37099,13247,37185,47109,28063,28139,13301,13281,13221,13319,28077,28027,45033,13133,37141,28141,45089"
05117,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
13129,2020,1,14,"13017,37121,12027,12053,47069,13059,37199,12055,13283,47091,13281,28009,12049,45089"
19035,2024,7,78,"17199,29119,27065,19151,27091,17139,31095,31121,31011,29101,20107,27173,29211,27029,19031,29075,31167,27073,27087,29083,17059,29173,20097,38083,31085,46097,27125,17145,27079,29053,38099,31115,29061,31039,38045,31073,27041,31091,20123,31183,29175,31171,38089,29129,27031,38095,17151,31117,17129,31071,17165,27009,38031,27071,27127,38093,27149,38065,17047,19087,17033,29079,17069,31173,27121,27023,17123,19093,29089,17013,29033,29157,29003,29041,17137,20141,29107,17003"
19135,2025,6,80,"17199,19105,31179,31181,27155,27065,31121,19183,31083,31079,31129,31175,29223,17085,19185,20043,17081,31093,29143,31047,19117,31019,31167,20183,17059,19097,19107,17155,31059,19051,17159,20089,29061,31073,29063,31125,31163,20123,31183,31171,31035,29017,31099,20133,17009,31169,17087,17127,17151,19047,19115,17185,31061,29073,29137,29025,17153,19007,19055,29199,20163,38063,31185,19087,29151,29111,31173,20147,31143,19101,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
08061,2024,7,21,"08021,08111,08003,08015,30109,08033,16083,30023,49009,16071,08029,16035,08065,30053,16087,30039,08109,30037,08019,08023,08047"
48381,2023,5,31,"40093,40053,48243,40043,22091,48391,05111,40005,05077,05039,48175,22037,05055,22065,22107,22075,22121,48211,22123,05035,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025"
05019,2022,7,42,"40093,48057,48131,40053,22117,40133,48275,22083,48217,48115,22101,40075,22007,40043,22091,05081,05037,48321,22125,48377,48431,48071,48425,05077,22037,48077,22121,22047,48127,48197,40095,48155,22093,48333,40003,05123,48239,48093,48433,22025,48435,22067"
40097,2025,5,40,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,48231,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
25011,2024,7,9,"34001,36047,25019,36005,25025,23023,34031,36081,36085"
39121,2024,2,44,"39151,21023,54093,21233,51600,51685,18115,21055,21033,21061,18111,18045,51735,21157,39021,42023,51063,21201,51570,51840,21139,54073,39169,51678,51770,42009,51790,51683,39007,51520,39003,51580,54067,42057,51660,39103,39085,51670,21143,39123,18149,18181,39173,51530"
21105,2021,5,32,"18169,39137,39055,39083,39115,51685,21173,51021,39077,51720,51735,51820,39021,21091,39099,18165,21115,21201,39143,18159,51540,21163,51690,51520,51580,18009,51131,39103,39085,21143,18093,18101"
22103,2021,12,44,"48015,48457,48241,40133,48247,22083,48217,48143,48115,22101,40075,22007,48373,05037,48321,22125,48377,48425,05077,22081,48081,22037,22121,22047,40099,22021,22003,40095,22027,22093,48477,48471,48461,48333,40003,05123,48239,48093,22057,48185,48483,48435,22067,48013"
40033,2020,7,14,"48141,48243,48247,48017,48119,48321,22077,48313,22047,48127,22093,48507,48481,48369"
29085,2020,1,57,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,31025,27071,19071,31147,20033,31133,31155,31077,29089,17013,29033,29041,29177"
46071,2020,5,57,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,29211,20043,29205,29117,31139,19009,19155,31167,31021,31027,31177,31131,31153,31109,19067,17121,27075,19085,31151,29103,31037,19137,31039,19129,31067,17079,29129,19133,31141,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177"
29001,2022,3,65,"46015,27117,46035,31103,46005,19167,19193,19183,46073,19141,29185,19185,46023,29197,46099,19035,27063,46009,46125,19119,19041,46097,27133,27101,27105,46101,29103,19143,46079,31091,46111,20123,29135,19095,27081,46083,17079,29051,29073,17071,46127,31043,31147,17039,19149,19021,46135,31051,29093,29151,17133,27083,19101,46067,27033,27103,19059,46077,20207,19093,46087,17013,29033,46027,29041"
12109,2020,9,24,"37095,37079,12017,37043,28005,37121,12027,47153,47137,13309,28109,47183,47033,37199,12055,13283,37113,37075,13235,13301,13281,28009,13161,28027"
47003,2023,8,112,"13097,28097,12081,13035,28019,13151,28005,13055,28073,13269,28103,13009,13125,12027,13157,28065,13085,13227,12053,13289,13129,13053,13021,13271,28079,12043,13141,13207,37177,13315,13167,28035,28111,13111,13309,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13015,13175,13195,13121,13317,28131,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,13117,47095,13047,28031,13313,13303,28063,13213,13293,47135,13237,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,12049,28077,13023,28027,13187,13133,47075,28011,13107,13199"
08079,2022,8,38,"08111,30049,30057,16053,16009,16045,30023,30015,30007,30051,30073,30035,16037,30041,16079,30043,30045,49039,30099,30005,30101,08037,08065,49047,16087,30039,49001,30061,30093,30001,49033,16025,30103,08019,30059,08093,49029,08047"
13091,2024,8,37,"12017,12115,13061,13125,12027,12125,13053,13249,47069,13271,47137,28147,37005,13315,28111,28037,13143,13225,13163,13101,13175,13013,12041,13307,13283,13219,13087,28063,37011,28139,13193,13301,12119,13281,12049,28077,45033"
38105,2021,8,69,"27067,27117,46035,46005,27115,19167,19193,19141,27141,46023,29197,27153,27029,27171,27017,46099,19035,27063,46009,46125,27073,19119,27003,38083,19041,46097,27093,27133,27101,27159,27105,27165,46101,29103,27163,27041,19143,46079,46111,27081,46083,17079,31117,29073,17071,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
48213,2025,6,40,"05049,05065,48057,05041,22095,48163,05137,40057,05121,48285,22007,48493,22041,48455,22091,05017,22029,48071,05077,05109,05039,05053,48489,05079,48051,05113,48379,48407,48231,22093,05129,48255,05025,48507,05011,05019,05003,48225,05067,48047"
24035,2021,8,16,"39083,51685,21173,51021,51720,51735,21091,21115,39143,18159,51540,18055,51520,51640,51580,51131"
01029,2024,8,37,"12017,12115,13061,13125,12027,12125,13053,13249,47069,13271,47137,28147,37005,13315,28111,28037,13143,13225,13163,13101,13175,13013,12041,13307,13283,13219,13087,28063,37011,28139,13193,13301,12119,13281,12049,28077,45033"
46029,2021,8,69,"27067,27117,46035,46005,27115,19167,19193,19141,27141,46023,29197,27153,27029,27171,27017,46099,19035,27063,46009,46125,27073,19119,27003,38083,19041,46097,27093,27133,27101,27159,27105,27165,46101,29103,27163,27041,19143,46079,46111,27081,46083,17079,31117,29073,17071,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,27023,19093,27019,29089,46087,46027,27135,29107"
13147,2023,7,103,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,28125,13079,28087,13083,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,28143,47095,13047,28031,13313,13303,28063,13213,13293,47135,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
39025,2020,6,17,"18131,51600,51610,51685,21055,51720,18075,51735,21005,51195,21159,51840,21221,51520,18009,21063,21223"
05049,2024,11,26,"05065,48057,48163,05137,48493,22041,48455,22091,48361,48391,22029,05077,05109,05039,48489,05001,05113,48379,48407,05025,40003,48507,05011,22025,05067,48047"
47037,2023,12,60,"28005,13061,12093,13125,12027,13053,13271,47137,13141,01063,13239,37177,13315,28111,13143,01085,13279,13225,13261,13163,47101,13175,13195,13317,28131,47177,45011,47023,13013,01017,12041,13307,28117,12055,13283,28143,13117,47117,47095,13047,28063,47081,37011,13293,47135,13193,13301,28161,13281,28135,28107,12049,28077,28027,13133,47075,13029,28141,47071,45005"
48129,2023,2,38,"40093,40053,48243,22083,22041,40043,22091,48391,05017,05111,40005,05077,48193,05039,48175,22037,22077,05055,22107,22075,22121,48211,22087,22123,05035,48127,40103,48007,40003,05021,05123,05107,05011,05003,48481,40129,22025,22067"
17033,2020,7,53,"19079,31127,31095,31119,31011,31097,17017,17169,31107,19145,31003,31023,20043,29117,31139,31159,19009,19155,31167,31021,31027,31177,31131,31153,31109,19085,31151,29103,31037,19137,31039,19129,31067,19003,17079,19133,17129,17083,19165,17035,31025,27071,19071,31147,20033,31133,31155,31077,17013,29033,29041,29177,19001"
42073,2020,3,15,"18131,51600,51610,51685,51720,18075,51735,21005,21159,51840,51520,18009,21207,21063,21223"
47135,2020,1,14,"13017,37121,12027,12053,47069,13059,37199,12055,13283,47091,13281,28009,12049,45089"
25025,2020,6,4,"50017,23023,44001,23029"
29067,2024,11,67,"17199,29207,19105,31179,31181,27155,27065,31121,19183,17169,31083,31079,31129,31175,17085,19185,31093,29143,31047,31019,31167,20183,17059,19097,31059,17159,20089,29061,31073,31125,31163,20123,31183,31171,31035,29017,31099,17009,31169,17151,19047,19115,31061,29073,17165,19055,20163,31185,19087,29133,29151,29111,31173,20147,31143,19101,29201,31077,31137,17123,31065,31001,31081,19045,29157,20141,17003"
48207,2023,9,33,"40093,05065,40053,48243,48133,48017,48323,40043,48455,40013,48391,48431,05111,40005,48505,48123,22065,22107,48077,48501,05035,48089,40103,48407,48011,48007,40003,05123,05107,05011,48481,40129,48047"
41055,2024,8,31,"53055,53023,53037,41071,41009,53077,41033,53033,41065,41007,53025,53041,41031,53071,53013,53017,41035,53007,53059,53035,41027,53067,53053,41049,53005,53029,53061,53049,53021,41069,41019"
17137,2021,5,61,"27067,46035,46005,27115,19167,19193,17181,19141,46023,29197,27153,27029,19035,27063,46009,27073,38083,19041,46097,27133,27101,27159,27165,29103,27163,27041,19143,46079,46111,27081,17079,31117,17083,17027,29073,17165,17175,27009,27127,31043,27149,27025,31015,19021,46135,31051,27083,46067,46011,27033,19059,46077,29179,27023,19093,27019,29089,46087,46027,27135,29107"
01085,2023,6,110,"13097,28097,01023,12081,13035,28019,13151,13055,28073,13269,28103,13009,01013,13125,12027,13157,28065,13053,13021,13271,28079,13141,13207,37177,13315,13167,28035,28111,13309,01035,47079,28125,13079,28087,13083,13145,47061,28015,13045,28099,13279,47033,13225,47045,13261,13163,28033,13175,13195,13121,13317,28105,28101,28069,47023,13159,13013,37091,01131,13169,13291,13171,13123,13307,28117,12055,13311,28053,13209,13259,13011,13283,13153,28143,47039,13247,47095,13047,28031,13313,13303,47109,28063,13213,13293,47167,13063,13193,13265,13235,13301,28161,28083,13281,28041,28075,28135,13211,28107,13319,01007,12049,28077,28027,13187,13133,47075,28011,13107,13199"
18057,2020,7,20,"18131,51600,51610,51685,21055,51720,18075,51735,21027,21005,51195,21159,51840,18135,21221,51520,18009,21143,21063,21223"
22009,2021,9,39,"48457,48035,05133,48449,40133,48247,48217,48143,22101,22007,40147,48373,05037,22125,05077,22097,22081,48081,22037,22121,22045,22047,40099,48273,22021,22003,40095,22027,22093,48461,48333,40003,05123,48093,22057,48483,48435,22067,48013"
47129,2025,2,61,"01023,28019,13091,13061,12093,13125,28065,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,47173,12049,28129,28061,13023,37141,13197"
39163,2025,4,91,"39151,21147,21025,39133,21069,21231,21039,18131,51830,39055,39083,51610,21071,21049,18025,51685,21197,39171,21053,42049,21173,18103,39077,39075,21033,21205,39093,21129,21017,21103,42023,39099,21097,21201,21109,39153,21095,21159,21193,39143,39095,21139,18143,21235,54073,21239,21131,39043,21065,18023,39169,21051,51678,18129,21189,21153,21175,39101,21199,18123,21237,39063,21225,39117,39007,21011,21125,39033,21165,51580,21195,21181,39005,39103,39085,21203,21013,24035,51670,42093,51630,21063,39123,21223,42039,24029,21149,39173,39147,51530,21119"
06023,2024,1,19,"06109,06047,06011,06049,06059,06105,35031,06079,35055,06009,35006,35003,32015,04011,32029,06039,06005,04023,06063"
05045,2021,5,26,"22099,48163,40035,48247,48459,48287,22007,48455,22125,40033,22077,22121,22047,05101,05035,48379,40103,22003,22027,22093,48461,40003,05123,48507,48483,40029"
20095,2023,8,92,"31089,19079,46015,38081,27117,46035,27161,31103,46005,29069,27013,29101,19167,46073,19141,19145,29037,27173,31003,29211,46023,27153,46099,31139,29155,19035,31159,27095,29149,27063,46125,27073,19119,29083,29123,38083,46097,27133,38019,27159,27045,19067,27105,46101,27011,19129,27041,19143,46079,20209,38013,31091,46111,31183,38073,19189,29175,27145,27081,46083,19133,38095,38027,19115,27151,29019,19165,17035,27009,46127,31043,31147,27149,31015,19149,19021,46135,17033,17069,31173,19195,27121,46067,46011,19059,27023,19093,29089,46087,46027,29186,29003"
37145,2025,6,81,"28113,01023,13149,28019,13091,13061,12093,13009,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,13141,28147,37005,13239,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,47045,13093,01105,12075,13163,12015,13175,28069,47159,13159,01131,28051,12041,13003,13307,37187,13209,13259,13283,13219,37113,12105,01037,37011,13173,13237,28139,13193,13235,01065,13301,12007,28083,13281,28041,01087,13221,13319,12087,47173,12049,47049,28129,28061,13023,37141,13197"
47101,2025,4,69,"28113,01023,28019,13091,13061,12093,01013,13125,28065,28003,13053,47069,13271,47137,37143,28023,13109,28147,37005,12067,28039,13315,28043,28111,45023,13309,47067,01035,13037,01085,13093,12075,13163,12015,13175,28069,47159,01131,28051,12041,13307,37187,13209,13259,13283,13219,37113,12105,37011,13173,13237,28139,13193,13235,13301,12007,28083,13281,28041,13221,13319,12087,47173,12049,28129,28061,13023,37141,13197"
