stcofips,year,month,tier,month_t,deviation
05093,2021,3,mid,-2,0.2898260624737077
05093,2021,3,mid,-3,-1.0985190254319406
05093,2021,3,mid,-4,-3.423617147178831
05093,2021,3,mid,-5,-5.869310567940815
05093,2021,3,mid,-6,-8.533501797046881
05093,2021,10,mid,-1,0.6220327608064622
05093,2021,10,mid,-2,1.8925629104542026
05093,2021,10,mid,-3,3.4043296794201297
05093,2021,10,mid,-4,4.948642164049332
05093,2021,10,mid,-5,6.427425807577507
05093,2021,10,mid,-6,8.75830862398682
05093,2023,8,mid,-1,-2.2146046523124028
05093,2023,8,mid,-2,-2.5193952861127826
05093,2023,8,mid,-3,-2.3348126250132424
05093,2023,8,mid,-4,-1.3347284534353179
05093,2023,8,mid,-5,-0.5270396641913919
05093,2023,8,mid,-6,2.027549136078221
05093,2024,6,mid,-1,-0.9833717084590745
05093,2024,6,mid,-2,-2.4894743181548478
05093,2024,6,mid,-3,-4.622600553653868
05093,2024,6,mid,-4,-5.818021291951283
05093,2024,6,mid,-5,-6.65238645192251
05093,2024,6,mid,-6,-6.882760484757114
05095,2024,2,mid,-1,0.12934493257195356
05095,2024,2,mid,-2,0.9606060672166024
05095,2024,2,mid,-3,1.9805467755600432
05095,2024,2,mid,-4,3.25726289983875
05095,2024,2,mid,-5,4.927096866878898
05095,2024,2,mid,-6,6.233926043428269
05101,2025,6,mid,-1,0.07847371528009717
05101,2025,6,mid,-2,-0.6592088970556347
05101,2025,6,mid,-3,-1.3872286672914385
05101,2025,6,mid,-4,-2.57064300576954
05101,2025,6,mid,-5,-4.4157287803856065
05101,2025,6,mid,-6,-7.125938331165386
05107,2022,5,mid,-1,0.1921379267478045
05107,2022,5,mid,-2,0.5505633486851025
05107,2022,5,mid,-3,-0.25708233253294566
05107,2022,5,mid,-4,-2.781937090142364
05107,2022,5,mid,-5,-5.375659781220193
05107,2022,5,mid,-6,-6.260680020101063
05107,2025,5,mid,-1,-1.6667368649802512
05107,2025,5,mid,-2,-4.224565549261996
05107,2025,5,mid,-3,-7.012000046960338
05107,2025,5,mid,-4,-8.006248698780979
05107,2025,5,mid,-5,-7.444833171800951
05107,2025,5,mid,-6,-5.547634950660267
05111,2021,4,mid,-1,-0.6538222248154995
05111,2021,4,mid,-2,-0.9150902993931851
05111,2021,4,mid,-3,-0.9695555491482111
05111,2021,4,mid,-4,-1.5119938266333293
05111,2021,4,mid,-5,-2.7389918132139144
05111,2021,4,mid,-6,-3.8323296156948032
05115,2025,6,mid,-1,-0.6405718221676722
05115,2025,6,mid,-2,-2.283287798955868
05115,2025,6,mid,-3,-3.5499196288454726
05115,2025,6,mid,-4,-4.9378017017238705
05115,2025,6,mid,-5,-6.782891256922042
05115,2025,6,mid,-6,-9.306943719097163
05127,2024,11,mid,-1,0.1911736105332409
05127,2024,11,mid,-2,0.712245261535557
05127,2024,11,mid,-3,1.0163203279353752
