target_fips,storm_year,storm_month,n_clean_neighbors,neighbor_fips,target_zhvi_t0,baseline_mean_zhvi_t0
28145,2021,4,1,28009,168464.1553116795,147570.71571001233
40047,2024,11,1,40003,133755.57106099126,123007.4471662574
41051,2021,11,2,"53059,41027",512716.5037558352,557546.807086401
48109,2023,2,1,48243,141290.55157576606,259333.95283301384
19147,2024,7,1,19151,150947.30055617026,107278.6836802712
48225,2021,5,1,48455,217922.5487010548,165960.20476320162
13157,2025,5,1,13219,403884.4258318628,547766.86235957
08101,2020,6,1,08025,207178.2700624349,126350.3041839276
48017,2025,4,1,35009,151747.2887497337,162546.1512523206
42017,2025,5,1,34021,504164.78084264445,440038.2029883475
13033,2023,4,2,"13107,13163",166684.47945576455,119017.56491985866
18035,2023,6,1,18009,142641.6318831443,115197.8737294044
36087,2024,7,1,34031,702746.1562835774,546709.0540610488
26063,2022,8,1,26069,171159.99348338554,150506.61903494512
55073,2023,5,4,"55069,55097,55135,55141",217932.0148481098,219861.3146831413
21141,2024,6,2,"21219,21213",188594.5803235796,230001.92346764743
28109,2023,4,3,"28035,28073,28091",168403.301182242,182243.51822867655
13123,2022,6,1,13111,414577.4626589562,527629.7167641943
55029,2020,7,2,"26019,26089",262886.9924702299,320376.4649158425
40107,2022,5,1,40133,123957.1004909217,106362.46329481872
20187,2025,3,1,08099,146434.8102559702,182938.7031221523
41031,2022,7,3,"41013,41065,41047",424562.18375182967,441374.1037604343
16019,2020,6,2,"16029,16065",266026.7471020883,234089.55920327938
48099,2020,5,1,48193,151571.7205457735,174339.12322680504
17091,2024,5,1,18111,197667.21226016615,205554.1298329516
19131,2023,5,1,19195,176695.303031035,159753.88700975664
48001,2025,5,1,48225,216825.89427187588,214639.33244058775
48057,2020,4,1,48321,172323.90048856442,162502.27468669432
17143,2023,5,1,17175,124287.92027694324,129875.1456830015
56039,2021,8,1,16081,1552715.1371030854,705155.5559325117
28105,2025,6,1,28019,271238.9201985052,152346.4507348306
26037,2023,8,1,26155,279792.17414227355,186351.65527039368
48227,2022,8,1,48115,166433.7615754219,116985.23895978316
48451,2023,9,1,48431,224094.2154722053,238739.4079983241
49049,2020,6,1,49007,371210.76864753314,157318.54920463328
31129,2022,4,1,20089,122950.52253854329,100385.914338427
21059,2021,6,1,21091,164510.39511785223,151891.14110765266
38103,2023,4,2,"38027,38083",190954.8685940215,158559.71034721337
18071,2025,4,1,18143,219400.7709176505,191038.5388801516
37193,2025,5,1,37005,216014.38052017905,269891.71648804523
16019,2023,7,1,56039,381263.18551379984,2047717.640094065
22125,2024,12,1,22029,365385.2404182258,122595.24739986472
17189,2025,4,1,17081,144222.4877953259,126006.2223311034
30053,2023,5,1,16017,383972.09421646566,609086.7232144546
39153,2021,5,2,"39103,39055",168362.6402156571,268773.52526753733
46023,2020,8,1,31107,167793.3162461808,144904.80670893996
54107,2024,8,1,54073,166120.38135890392,159089.81679513716
06089,2020,11,2,"06063,06049",304592.13968605263,221735.16534891067
20013,2020,3,2,"31147,20043",83669.21202753914,87594.09948930523
39157,2024,4,1,39151,185009.63680408013,189746.38191151177
48049,2020,5,1,48333,140763.02704115838,311608.3665502993
32510,2024,9,1,32029,480792.2592157337,484471.8866888911
22119,2020,11,1,22027,162385.35773445215,228489.19489152025
05001,2023,1,1,05107,123158.39333848451,55206.07740838381
23011,2024,7,1,23023,305709.9793420424,418693.8340294233
27005,2024,7,2,"27029,27087",327839.0035389622,186647.19483232952
39089,2023,2,1,39083,293082.00489926053,233226.16988418796
12097,2020,9,1,12055,257769.51613346688,148864.3977411013
51165,2024,7,1,51660,343606.1404132464,302074.10161708505
04001,2024,6,5,"35006,04009,35003,35031,04011",318944.75076374906,214554.79894052795
30029,2020,6,2,"30089,30077",359201.21272402024,207115.53846781078
38077,2023,4,1,38081,197136.2450531423,181929.0330683603
51195,2024,9,1,21133,129505.23491104734,93658.50748151116
48123,2023,1,1,48175,234148.2984655364,252428.4144580191
38043,2024,8,2,"38093,38083",217215.0470345735,173898.5469706732
35017,2022,6,1,04011,211632.0638399202,233330.34301582072
13257,2023,8,1,13011,221495.61883474045,320435.726080447
51173,2021,7,1,51021,120918.58206934389,157253.06833322678
54081,2023,6,2,"54109,54089",139612.9189427938,103531.64297118812
06073,2021,10,1,06025,778200.0478819766,291487.7938934415
32001,2023,9,1,32019,356174.24695402785,389483.1956069356
12115,2023,10,1,12027,471229.7211935209,264726.99514362577
37183,2021,8,1,37127,394023.0842998538,184846.3523853145
